LARP,"Earth Elemental, Lord",16,Humanoid form made of earth.,"Brown, black and/or grey makeup in stone pattern. Brown, black or grey tabard.",50,None,0,High,None.,3,"Entangle, Slow, Repel, Bind","Entangle, Slow, Repel",Claws (Any),5,6,Stone,"25 Elemental Stone x3. 
 Channel spell Stone Bolt x4.","No metabolism.
 Healed by stone.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.
 Resist Spell x1.","Double damage from lightning.
 Immune to healing, life.
 Disappears at 0 body.",None.,Minion(Greater),"Elemental, Foundation"
LARP,"Earth Elemental, Knight",16,Large humanoid form made of earth.,"Brown, black and/or grey makeup in stone pattern. Brown, black or grey tabard.",55,None,10,High,As skills.,8,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Weapons and Claws (Any),10,11,Stone,"30 Elemental Stone x3.
 Arcane Entangle x2.
 Channel spell Stone Storm x2.","No metabolism.
 Healed by stone.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.
 Resist Spell x2.
 Cloak Lightning x1.","Double damage from lightning.
 Immune to healing, life.
 Disappears at 0 body.","May possess PC skills, do not add character body.",Overlord(Greater),"Elemental, Foundation"
LARP,"Fire Elemental, Shard",3,Small humanoid form made of flame.,Red and yellow makeup. Red tabard.,10,None,0,Normal,None.,0,None,None,Claws (One Handed),2,0,Flame,10 Elemental Flame x1.,"No metabolism.
 Healed by flame.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from ice.
 Immune to healing, life.
 Disappears at 0 body.",None.,Fodder(Lesser),"Elemental, Foundation"
LARP,"Fire Elemental, Imp",4,Small humanoid form made of flame.,Red and yellow makeup. Red tabard.,20,None,0,Low,None.,1,Entangle,None,Claws (One Handed),3,0,Flame,10 Elemental Flame x3.,"No metabolism.
 Healed by flame.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from ice.
 Immune to healing, life.
 Disappears at 0 body.",None.,Lackey(Lesser),"Elemental, Foundation"
LARP,"Fire Elemental, Adept",8,Humanoid form made of flame.,Red and yellow makeup. Red tabard.,35,None,0,Normal,None.,2,"Entangle, Slow, Repel",None,Claws (Any),4,5,Flame,15 Elemental Flame x3.,"No metabolism.
 Healed by flame.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from ice.
 Immune to healing, life.
 Disappears at 0 body.",None.,Servant(Lesser),"Elemental, Foundation"
LARP,"Fire Elemental, Lord",16,Humanoid form made of flame.,Red and yellow makeup. Red tabard.,50,None,0,High,None.,3,"Entangle, Slow, Repel, Bind","Entangle, Slow, Repel",Claws (Any),5,6,Flame,"25 Elemental Flame x3.
 Channel spell Flame Bolt x1.","No metabolism.
 Healed by flame.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.
 Resist Spell x1.","Double damage from ice.
 Immune to healing, life.
 Disappears at 0 body.",None.,Minion(Greater),"Elemental, Foundation"
LARP,"Fire Elemental, Knight",16,Large humanoid form made of flame.,Red and yellow makeup. Red tabard.,55,None,0,High,As skills.,8,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Weapons and Claws (Any),10,11,Flame,"30 Elemental Flame x3.
 Channel spell Flame Bolt x2.
 Channel spell Enflame x1.
 Channel spell Dragon's Breath x1.","No metabolism.
 Healed by flame.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.
 Resist Spell x2. 
 Cloak Ice x1.","Double damage from ice.
 Immune to healing, life.
 Disappears at 0 body.","May possess PC skills, do not add character body.",Overlord(Greater),"Elemental, Foundation"
LARP,"Water Elemental, Shard",3,Small humanoid form made of water.,Blue makeup with white accents.,10,None,0,Normal,None.,0,None,None,Claws (One Handed),2,0,Ice,10 Elemental Ice x1.,"No metabolism.
 Healed by ice.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from flame.
 Immune to healing, life.
 Disappears at 0 body.",None.,Servant(Lesser),"Elemental, Foundation"
LARP,"Water Elemental, Imp",4,Small humanoid form made of water.,Blue makeup with white accents.,20,None,0,Low,None.,1,Entangle,None,Claws (One Handed),3,0,Ice,10 Elemental Ice x3.,"No metabolism.
 Healed by ice.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from flame.
 Immune to healing, life.
 Disappears at 0 body.",None.,Lackey(Lesser),"Elemental, Foundation"
LARP,"Water Elemental, Adept",8,Humanoid form made of water.,Blue makeup with white accents.,35,None,0,Normal,None.,2,"Entangle, Slow, Repel",None,Claws (Any),4,5,Ice,15 Elemental Ice x3.,"No metabolism.
 Healed by ice.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.","Double damage from flame.
 Immune to healing, life.
 Disappears at 0 body.",None.,Servant(Lesser),"Elemental, Foundation"
LARP,"Water Elemental, Lord",16,Humanoid form made of water.,Blue makeup with white accents.,50,None,0,High,None.,3,"Entangle, Slow, Repel, Bind",None,Claws (Any),5,6,Ice,"25 Elemental Ice x3.
 Channel spell Ice Bolt x2.","No metabolism.
 Healed by ice.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.
 Resist Magic x1.","Double damage from flame.
 Immune to healing, life.
 Disappears at 0 body.",None.,Minion(Greater),"Elemental, Foundation"
LARP,"Water Elemental, Knight",16,Large humanoid form made of water.,Blue makeup with white accents.,55,None,0,High,As skills.,8,"Entangle, Slow, Repel, Bind, Confine","Entangle, Slow, Repel, Bind",Weapons and Claws (Any),10,11,Ice,"30 Elemental Ice 5 /day.
 Channel spell Ice Bolt x2.
 Channel spell Ice Storm x2.","No metabolism.
 Healed by ice.
 Immune to alteration, command, necromancy, paralysis, poison, waylay.
 Resist Spell x2.
 Cloak flame x1.","Double damage from flame.
 Immune to healing, life.
 Disappears at 0 body.","May possess PC skills, do not add character body.",Overlord(Greater),"Elemental, Foundation"
